1,89.65655987873541,99.99307660118049,-227.0898644646416
2,89.84081272507149,99.98729819840143,-227.0697467374315
3,89.79882520358142,100,-227.1231059205268
4,89.64143145272971,99.97291636893355,-227.0059656791634
5,94.84634018991667,90.84340622618981,-144.8835736841862
6,91.04154459036201,99.78102602709788,-225.7391677444263
7,90.00933469563535,99.99855563481508,-227.1064461564946
8,89.81747245911025,99.99810718576204,-227.1151540178019
9,-46.45044976045813,38.12499961833222,-126.4238321787452
10,90.25203076579038,99.99714643973759,-227.061740181717
11,88.56415566611697,99.85216061593546,-226.2033201475052
12,89.67727992552304,99.99994410551632,-227.1193675803225
13,-46.45134599895274,38.12673303256851,-126.4238315222372
14,-46.45083324209257,38.12521025959077,-126.4238321819066
15,89.95334208191136,99.99184302988795,-227.0831340423557
16,89.82734022551591,99.99958213498405,-227.121173961273
17,91.46968705830767,99.77257367332274,-225.36319079203
18,90.18680889552388,99.99866707773475,-227.081445824063
19,94.85364146118623,99.56739008705068,-218.1514992104163
20,90.03487443535252,99.9976389820737,-227.0998357194857
21,89.74282769854798,99.99694233829959,-227.1097212759387
22,89.82017372427515,99.99966822068623,-227.1216179245516
23,89.55890232433686,99.99956054363591,-227.1076619422573
24,89.82741953379767,99.99981885878353,-227.1221576872276
25,93.1415245972819,94.17907459310835,-184.2313918123577
26,89.89980945722193,99.99782303998521,-227.1115689162229
27,88.91345880029225,99.99228087268493,-226.9086448412932
28,89.84601221456607,99.9958357562202,-227.1052227528153
29,93.09768229264218,97.35686049316534,-208.5528186350876
30,89.98555880806609,99.99781773598151,-227.1056032513429
