1,88.34349034201665,99.6817290368864,-225.4238815035043
2,89.81724779506222,99.95148977442466,-226.9207231644243
3,95.36712928898555,99.23007292244047,-214.5218348362648
4,89.04590537416979,99.86335085117571,-226.4496584620367
5,88.37433630770829,99.7434392764366,-225.6798006897224
6,87.01916318178887,97.10878065670261,-213.5744209550142
7,87.56629962440927,99.68739575130112,-224.8594986594658
8,87.56619299430076,98.75411577517596,-221.2367697379147
9,79.53491279620661,98.60128222839097,-202.7648270792225
10,88.55910751981858,99.8292668092361,-226.1125278521364
11,97.46021600963491,99.86510345141195,-211.3036486453096
12,85.71469642759348,96.27366304125188,-208.8044948203189
13,86.60549178448687,97.539533879111,-215.3549212744027
14,85.17146227184806,97.71234972161695,-214.5778089900173
15,91.01296024459322,99.65147013169013,-225.1481819178737
16,89.68081933455923,99.51967063893184,-225.0799342024311
17,87.8361114824191,96.02454699940117,-207.8911583353199
18,93.80810778828057,98.8633015182433,-216.5123675130174
19,89.42847982937541,99.79407009613752,-226.2483993252243
20,-46.17921905558076,38.59491774275277,-126.3601835397374
21,88.59605850800207,99.49667621544104,-224.8154104101673
22,75.93663697582416,99.84109562602904,-189.816542360749
23,90.05942678074744,99.9111086033605,-226.7282469702597
24,85.34300535304118,97.96970115990091,-215.8253676023556
25,87.27901648833513,99.79325252881397,-224.9473652580984
26,89.8196955786488,99.64402658081698,-225.6076576749961
27,87.92005689875569,99.37623664500087,-223.9708684295004
28,88.74144662616698,99.70568356867165,-225.7129932751425
29,91.56272428210335,99.60876488369487,-224.4737644254968
30,89.07816799816617,99.25898709425425,-223.9426131561306
